X90,,ОБИД НА НАНЕСУВАЊЕ ТЕЛЕСНА ПОВРЕДА СО ХЕМИСКИ ИЛИ ШТЕТНИ СУПСТАНЦИИ  
X91,,ОБИД ЗА НАНЕСУВАЊЕ ТЕЛЕСНА ПОВРЕДА СО БЕСЕЊЕ,СТРАНГУЛАЦИЈА И СУФОКА 
X92,,ОБИД ЗА НАНЕСУВАЊЕ ТЕЛЕСНА ПОВРЕДА СО ДАВЕЊЕ И ПОТОПУВАЊЕ          
X93,,ОБИД ЗА НАНЕСУВАЊЕ ТЕЛЕСНА ПОВРЕДА СО ИСТРЕЛ ОД ПИШТОЛ               
X94,,ОБИД ЗА НАНЕС.ТЕЛЕСНА ПОВР.СО ИСТРЕЛ И ПУШКА,КРАТКА ПУШ.ПОГОЛ.ОГН.ОРУ 
X95,,ОБИД ЗА НАНЕСУВАЊЕ ТЕЛЕСНА ПОВРЕДА СО ИСТРЕЛ ОД ДР.ИЛИ НЕОЗН.ОРУЖЈЕ  
X96,,ОБИД ЗА НАНЕСУВАЊЕ ТЕЛЕСНА ПОВРЕДА СО ЕКСПЛОЗИВЕН МАТЕРИЈАЛ          
X97,,ОБИД ЗА НАНЕСУВАЊЕ ТЕЛЕСНА ПОВРЕДА СО ЧАД,ОГАН И ПЛАМЕН              
X98,,ОБИД ЗА НАНЕСУВАЊЕ ТЕЛЕСНА ПОВРЕДА СО ПАРЕА,ЖЕШКИ ИСПАР.И ЖЕШКИ ПРЕД 
X99,,ОБИД ЗА НАНЕСУВАЊЕ ТЕЛЕСНА ПОВРЕДА СО ОСТАР ПРЕДМЕТ                  
Y00,,ОБИД ЗА НАНЕСУВАЊЕ ТЕЛЕСНА ПОВРЕДА СО ТАП ПРЕДМЕТ                    
Y01,,ОБИД ЗА НАНЕСУВАЊЕ ТЕЛЕСНА ПОВРЕДА СО ТУРКАЊЕ ОД ВИСОЧИНА           
Y02,,ОБИД ЗА НАНЕС.ТЕЛЕС.ПОВР.СО ТУРКА.ИЛИ СО ПОСТАВ.НА ЖРТВА ПРЕД ОБЈ.ДВИ 
Y03,,ОБИД ЗА НАНЕСУВАЊЕ ТЕЛЕСНА ПОВРЕДА ВО СУДИР СО МОТОРНО ВОЗИЛО        
Y04,,ОБИД ЗА НАНЕСУВАЊЕ ТЕЛЕСНА ПОВРЕДА СО ТЕЛЕСНА СИЛА                   
Y05,,ОБИД НА НАНЕСУВАЊЕ НА СЕКСУАЛНА ТЕЛЕСНА ПОВРЕДА СО ТЕЛЕСНА СИЛА      
Y06,,ЗАПОСТАВУВАЊЕ И НАПУШТАЊЕ                                           
Y06,0,ОД СОПРУГОТ ИЛИ ПАРТНЕРОТ                                             
Y06,1,ОД РОДИТЕЛИТЕ                                                         
Y06,2,ОД ПОЗНАНИК ИЛИ ПРИЈАТЕЛ                                              
Y06,8,ОД ДРУГИ ОЗНАЧЕНИ ЛИЦА                                                
Y06,9,ОД НЕОЗНАЧЕНО ЛИЦЕ                                                    
Y07,,ДРУГИ МАЛТРЕТМАН СИНДРОМИ                                             
Y07,0,ОД СОПРУГОТ ИЛИ ПАРТНЕРОТ                                             
Y07,1,ОД РОДИТЕЛИТЕ                                                         
Y07,2,ОД ПОЗНАНИК ИЛИ ПРИЈАТЕЛ                                              
Y07,3,ОД ОФИЦИЈАЛНИТЕ ВЛАСТИ                                                
Y07,8,ОД ДРУГИ ОЗНАЧЕНИ ЛИЦА                                                
Y07,9,ОД НЕОЗНАЧЕНО ЛИЦЕ                                                    
Y08,,ОБИД ЗА НАНЕСУВАЊЕ ТЕЛЕСНА ПОВРЕДА НА ДРУГ ОЗНАЧЕН НАЧИН             
Y09,,ОБИД ЗА НАНЕСУВАЊЕ ТЕЛЕСНА ПОВРЕДА НА НЕОЗНАЧЕН НАЧИН                
Y10,,ТРУЕЊЕ СО И ПОРАДИ ИЗЛОЖЕНОСТ НА НЕОПИОИД.АНАЛГ.АНТИПИР.АНТИРЕВМ.НЕУ 
Y11,,ТРУЕ.СО И ПОРАД.ИЗЛОЖ.НА АНТИЕПИЛ.СЕДАТ-ХИПНО.АНТИПАРКИН.И ПСИХОТР.ЛЕ 
Y12,,ТРУЕ.СО И ПОРАД.ИЗЛО.НА НАРКОТ.И ПСИХОДИСЛ.(ХАЛУЦ).НЕКЛ.НА ДР МЕС.НЕУ 
Y13,,ТРУЕЊЕ СО И ПОРАДИ ИЗЛОЖ.НА ДР.ЛЕК.ШТО ДЕЈСТ.НА АВТНОМ.НЕР.СИС.НЕУТВ 
Y14,,ТРУЕ.СО И ПОРАДИ ИЗЛОЖ.НА ДР И НА НЕОЗН.ЛЕК.МЕДИКАМ.И БИОЛ.СУПС.НЕУ.Н 
Y15,,ТРУЕЊЕ СО И ПОРАДИ ИЗЛОЖЕНОСТ НА АЛКОХОЛ,НЕУТВРДЕНА НАМЕРА           
Y16,,ТРУЕЊЕ СО И ПОРАДИ ИЗЛОЖ.НА ОРГ.РАСТВОР.И ХАЛОГ.ЈАГЛЕВ.И НИВ.ИСПАР.Н 
Y17,,ТРУЕЊЕ СО И ПОРАДИ ИЗЛОЖЕНОСТА НА ДР ГАСОВИ И ИСПАРУВАЊА,НЕУТ.НАМЕРА
Y18,,ТРУЕЊЕ СО И ПОРАДИ ИЗЛОЖЕНОСТ НА ПЕСТИЦИДИ,НЕУТВРДЕНА НАМЕРА         
Y19,,ТРУЕ.СО И ПОРАДИ ИЗЛОЖ.НА ДР.И НА НЕОЗН.ХЕМИК.И ШТЕТ.СУПСТ,НЕУТ.НАМЕРС
Y20,,БЕСЕЊЕ,СТРАНГУЛАЦИЈА,И СУФОКАЦИЈА,НЕУТВРДЕНА НАМЕРА                  
Y21,,ДАВЕЊЕ И ПОТОПУВАЊЕ,НЕУТВРДЕНА НАМЕРА                               
Y22,,ИСТРЕЛ ОД ПИШТОЛ, НЕУТВРДЕНА НАМЕРА                                   
Y23,,ИСТРЕЛ ОД ПУШКА,КРАТКА ПУШКА И ПОГОЛЕМО ОГНЕНО ОРУЖЈЕ,НЕУТВРДЕНА НАМЕ 
Y24,,ИСТРЕЛ ОД ДРУГО И ОД НЕОЗНАЧ.ОГНЕН.ОРУЖЈЕ,НЕУТВРДЕНА НАМЕРА           
Y25,,КОНТАКТ СО ЕКСПОЛИЗИВЕН МАТЕРИЈАЛ,НЕУТВРДЕНА НАМЕРА                   
Y26,,ИЗЛОЖЕНОСТ НА ЧАД, ОГАН И ПЛАМЕН НЕУТВРДЕНА НАМЕРА                    
Y27,,КОНТАКТ СО ПАРЕА,ЖЕШКИ И ИСПАРУВАЊА И ЖЕШКИ ПРЕДМЕТИ,НЕУТВРД.НАМЕРА  
Y28,,КОНТАКТ СО ОСТАР ПРЕДМЕТ,НЕУТВРДЕНА НАМЕРА                            
Y29,,КОНТАКТ СО ТАП ПРЕДМЕТ,НЕУТВРДЕНА НАМЕРА                              
Y30,,ПАЃАЊЕ,СКОКАЊЕ ИЛИ ТУРКАЊЕ ОД ВИСИНА,НЕУТВРДЕНА НАМЕРА             
Y31,,ПАЃАЊЕ, ЛЕГНУВАЊЕ ИЛИ ИСТРЧУВАЊЕ ПРЕД ИЛИ ВО ОБЈЕКТ ВО ДВИЖ.НЕУ.НА 
Y32,,СУДИР НАМОТОРНО ВОЗИЛО,НЕУТВРДЕНА НАМЕРА                              
Y33,,ДРУГИ ОЗНАЧЕНИ НАСТАНИ,НЕУТВРДЕНА НАМЕРА                              
Y34,,НЕОЗНАЧЕН НАСТАН,НЕУТВРДЕНА НАМЕРА                                    
Y35,,ЗАКОНСКА ИНТЕРВЕНЦИЈА                                                 
Y35,0,ЗАКОНСКА ИНТЕРВЕНЦИЈА ШТО ВКЛУЧУВА ИСТРЕЛ ОД ОГНЕНО ОРУЖЈЕ            
Y35,1,ЗАКОНСКА ИНТЕРВЕНЦИЈА ШТО ВКЛУЧУВА ЕКСПЛОЗИВИ                         
Y35,2,ЗАКОНСКА ИНТЕРВЕНЦИЈА ШТО ВКЛУЧУВА ГАС                                
Y35,3,ЗАКОНСКА ИНТЕРВЕНЦИЈА ШТО ВКЛУЧУВА ТАПИ ПРЕДМЕТИ                      
Y35,4,ЗАКОНСКА ИНТЕРВЕНЦИЈА ШТО ВКЛУЧУВА ОСТРИ ПРЕДМЕТИ                     
Y35,5,ЗАКОНСКА ЕГЗЕКУЦИЈА                                                   
Y35,6,ЗАКОНСКА ИНТЕРВЕНЦИЈА ШТО ВКЛУЧУВА ДРУГ ОЗНАЧЕН НАЧИН                 
Y35,7,ЗАКОНСКА ИНТЕРВЕНЦИЈА,НЕОЗНАЧЕН НАЧИН                                 
Y36,,ВОЕНИ ДЕЈСТВА                                                         
Y36,0,ВОЕНИ ДЕЈСТВА ШТО ВКЛУЧУВААТ ЕКСПЛОЗИЈА ОД МОРНАРИЧКИ ОРУЖЈА          
Y36,1,ВОЕНИ ДЕЈСТВА ШТО ВКЛУЧУВААТ УНИШТУВАЊЕ НА ВОЗДУШНО ПЛОВИЛО          
Y36,2,ВОЕНИ ДЕЈСТВА ШТО ВКЛУЧУВААТ ДРУГИ ЕКСПЛОЗИИ И ФРАГМЕНИТ              
Y36,3,ВОЕНИ ДЕЈСТВА ШТО ВКЛУЧУВААТ ПАЛЕЊА,ПОЖАРИ И ЖЕШКИ СУПСТАНЦИИ        
Y36,4,ВОЕНИ ДЕЈСТВА ШТО ВКЛУЧ.ИСТРЕЛ ОД ОГНЕНО ОРУЖ.ИЛИ ДР.ФОРМИНА КОНВ.ВОЕН
Y36,5,ВОЕНИ ДЕЈСТВА ШТО ВКЛУЧУВААТ НИКЛЕАРНИ ОРУЖЈА                         
Y36,6,ВОЕНИ ДЕЈСТВА ШТО ВКЛУЧУВААТ БИОЛОШКИ ОРУЖЈА                          
Y36,7,ВОЕНИ ДЕЈСТВА ШТО ВКЛУЧУВ.ХЕМИСКИ ОРУЖЈА И ДР.ФОРМ.НА НЕКОНВЕН.ВОЈУВА 
Y36,8,ВОЕНИ ДЕЈСТВА ШТО СЕ ОДВИВААТ ПО ПРЕКИНУВАЊЕТО НА НЕПРИЈАТЕЛСТВАТА   
Y36,9,ВОЕНИ ДЕЈСТВА,НЕОЗНАЧЕНО                                              
Y40,,СИСТЕМСКИ АНТИБИОТИЦИ                                                 
Y40,0,ЕНИЦИЛИН                                                             
Y40,1,ЦЕФАЛОСПОРИНИ И ДРУГИ БЕТА-ЛАКТАМСКИ АНТИБИОТИЦИ                      
Y40,2,ХЛОРАМФЕНИКОЛНА ГРУПА                                                 
Y40,3,МАКРОЛИДИ                                                             
Y40,4,ТЕТРАЦИКЛИНИ                                                          
Y40,5,АМИНОГЛИКОЗИДИ                                                        
Y40,6,РИФАМИЦИНИ                                                            
Y40,7,АНТИФУНГАЛНИ АНТИБИОТИЦИ,УПОТРЕБЕНИ СИСТЕМСКИ                         
Y40,8,ДРУГИ СИСТЕМСКИ АНТБИОТИЦИ                                            
Y40,9,СИСТЕМСКИ АНТИБИОТИК,НЕОЗНАЧЕНО                                       
Y41,,ДРУГИ СИСТЕМСКИ АНТИИНФЕКТИВНИ И АНТИПАРЗИТСКИ АГЕНСИ                 
Y41,0,СУЛФОНАМИДИ                                                           
Y41,1,АНТИМИКОБАКТЕРИСКИ ЛЕКОВИ                                             
Y41,2,АНТИМАЛАРИСКИ ЛЕКОВИ И ЛЕКОВИ КОИ ДЕЈСТВУВААТ НА ДР.КРВНИ ПРОТОЗОИ    
Y41,3,ДРУГИ АНТИПРОТОЗОАЛНИ ЛЕКОВИ                                          
Y41,4,АНТИХЕЛМИНТИЦИ                                                        
Y41,5,АНТИВИРУСНИ ЛЕКОВИ                                                    
Y41,8,ДРУГИ ОЗНАЧЕНИ СИСТЕМСКИ АНТИИФЕКТИВНИ И АНТИПАРАЗИТСКИ АГЕНСИ        
Y41,9,СИСТЕМСКИ АНТИИНФЕКТИВНИ И АНТИПАРАЗИТСКИ СРЕДСТВА,НЕОЗНАЧЕНО         
Y42,,ХОРМОНИ И НИВНИТЕ СИНТЕСКИ ЗАМЕНИТЕЛИ И АНТАГОН.НЕКЛАС НА ДРУГО МЕСТО 
Y42,0,ГЛУКОКОРТИКОИДИ И СИНТЕТСКИ АНАЛОЗИ                                   
Y42,1,ТИРЕОИДНИ ХОРМОНИ И НИВНИ ЗАМЕНИТЕЛИ                                  
Y42,2,АНТИТИРЕОИДНИ ЛЕКОВИ                                                  
Y42,3,ИНСУЛИН И ОРАЛНИ ХИПОГЛИКЕМИЧНИ[АНТИДИЈАБЕТИЧНИ]ЛЕКОВИ                
Y42,4,ОРАЛНИ КОТАРАЦЕПТИВИ                                                  
Y42,5,ДРУГИ ЕСТРОГЕНИ И ПРОГЕСТЕРОНИ                                        
Y42,6,АНТИГОНАДОТРОПИНИ,АНТИЕСТРОГЕНИ,АНТИАНДРОГЕНИ,НЕКЛАСИФ.НА ДР.ДР. МЕСТ 
Y42,7,АНДРОГЕНИ И АНАБОЛИЧНИ КОНГЕНЕРИ                                      
Y42,8,ДРУГИ И НЕОЗНАЧЕНИ ХОРМОНИ И НИВНИТЕ СИНТЕТСКИ ЗАМЕНИТЕЛИ             
Y42,9,ДРУГИ И НЕОЗНАЧЕНИ ХОРМОНСКИ АНТАГОНИСТИ                              
Y43,,ПРИМАРНО СИСТЕМСКИ АГЕНСИ                                             
Y43,0,АНТИАЛЕРГИЧНИ И АНТИЕМЕТИЧНИ ЛЕКОВИ                                   
Y43,1,АНТИНЕОПЛАСТИЧНИ АНТИМЕТАБОЛИТИ                                       
Y43,2,АНТИНЕОПЛАСТИЧНИ ПРИРОДНИ ПРОДУКТИ                                    
Y43,3,ДРУГИ АНТИНЕОПЛАСТИЧНИ ЛЕКОВИ                                         
Y43,4,ИМУНОСУПРЕСИВНИ АГЕНСИ                                                
Y43,5,АГЕНСИ ЗА АЦИДИФИКАЦИЈА И АЛКАЛИЗАЦИЈА                                
Y43,6,ЕНЗИМИ,НЕКЛАСИФИЦИРАНИ НА ДРУГО МЕСТО                                 
Y43,8,ДРУГИ ПРИМАРНО СИСТЕМСКИ АГЕНСИ,НЕКЛАСИФИЦИРИНИ НА ДРУГО МЕСТО        
Y43,9,ПРИМАРНО СИСТЕМСКИ АГЕНС,НЕОЗНАЧЕНО                                   
Y44,,АГЕНСИ ШТО ДЕЈСТВУВААТ ПРИМАРНО НА СОСТАВНИТЕ ЕЛЕМЕНТИ НА КРВТА       
Y44,0,ПРЕПАРАТИ НА ЖЕЛЕЗО И ДРУГИ ПРЕПАРАТИ ПРОТИВ  ХИПОХРОМНАТА АНЕМИЈА    
Y44,1,ВИТАМИН B12 ФОЛНА КИСЕЛИНА И ДРУГИ ПРЕПАРАТИ ПРОТИВ МЕГАЛОБЛАСТНА АНЕ 
Y44,2,АНТИКОАГУЛАНТИ                                                        
Y44,3,АНТИКОАГУЛАНТНИ АНТАГОНИСТИ,ВИТАМИН К И ДРУГИ КОАГУЛАНТИ              
Y44,4,АНТИТРОМБОТИЧНИ ЛЕКОВИ[ИНХИБОТОРИ НА АГРЕГАЦИЈАТА НА ТОМБОЦИТИТЕ]     
Y44,5,ТРОМБОЛИЧНИ ЛЕКОВИ                                                    
Y44,6,ПРИРОДНА КРВ И КРВНИ ПРОДУКТИ                                         
Y44,7,ПЛАЗМА ЗАМЕНИТЕЛИ                                                     
Y44,9,ДРУГИ И НЕОЗНАЧЕНИ АГЕНСИ КОИ ДЕЈСТВУВААТ НА КРВНИТЕ СОСТАВКИ         
Y45,,АНАЛГЕТИЦИ,АНТИПИРЕТИЦИ И АНТИИНФЛАМАТОРНИ ЛЕКОВИ                     
Y45,0,ОПИОДИИ СРОДНИ АНАЛГЕТИЦИ                                             
Y45,1,САЛИЦИЛАТИ                                                            
Y45,2,ДЕРИВАТИ НА ПРОПИОНСКАТА КИСЕЛИНА                                     
Y45,3,ДРУГИ НЕСТЕРОИДНИ АНТИИНФЛАМАТОРНИ ЛЕКОВИ[НСАИД]                      
Y45,4,АНТИРЕВМАТИЦИ                                                         
Y45,5,ДЕРИВАТИ НА 4-АМИНОФЕНОЛ                                              
Y45,8,ДРУГИ АНАЛГЕТИЦИ И АНТИПИРЕТИЦИ                                       
Y45,9,АНАЛГЕТИЦИ,АНТИПИРЕТИЦИ И АНТИИНФЛАМАТОРНИ ЛЕКОВИ,НЕОЗНАЧЕНО          
Y46,,АНТИЕПИЛЕПТИЧНИ И АНТИПАРКИНСОНИЧНИ ЛЕКОВИ                            
Y46,0,СУКЦИНИМИДИ                                                           
Y46,1,ОКСАЗОЛИДИНЕДИОНИ                                                     
Y46,2,ДЕРИВАТИ НА ХИДАНТОИН                                                 
Y46,3,ДЕОКСИБАРБИТУРАТИ                                                     
Y46,4,ИМУНОСТИЛБЕНИ                                                         
Y46,5,ВАЛПРОИЧНА КИСЕЛИНА                                                   
Y46,6,ДРУГИ И НЕОЗНАЧЕНИ АНТИЕПИЛЕПТИЦИ                                     
Y46,7,АНТИПАРКИНСОНИЧНИ ЛЕКОВИ                                              
Y46,8,АНТИСПАСТИЧНИ ЛЕКОВИ                                                  
Y47,,СЕДАТИВИ,ХИПНОТИЦИ И АНКСИОЛИТИЧНИ ЛЕКОВИ                             
Y47,0,БАРБИТУРАТИ,НЕКЛАСИФИЦИРАНИ НА ДРУГО МЕСТО                            
Y47,1,БЕНЗОДИАЗЕПИНИ                                                        
Y47,2,ХЛОРНИ ДЕРИВАТИ                                                       
Y47,3,АРАЛДЕХИД                                                            
Y47,4,СОЕДНИНЕНИЈА НА БРОМ                                                  
Y47,5,МЕШАНИ СЕДАТИВИ И ХИПНОТИЦИ,НЕКЛАСИФИЦИРАНИ НА ДРУГО МЕСТО            
Y47,8,ДРУГИ СЕДАТИВИ,ХИПНОТИЦИ И АНКСИОЛИТИЦИ                               
Y47,9,СЕДАТИВИ, ХИПНОТИЦИ И АНКСИОЛИТИЧНИ ЛЕКОВИ,НЕОЗНАЧЕНО                 
Y48,,АНЕСТЕТИЦИ И ТЕРАПИСКИ ГАСОВИ                                         
Y48,0,ИНХАЛАЦИОНИ АНЕСТЕТИЦИ                                                
Y48,1,АРЕНТЕРАЛНИ АНЕСТЕТИЦИ                                               
Y48,2,ДРУГИ И НЕОЗНАЧЕНИ ОПШТИ АНЕСТЕТИЦИ                                   
Y48,3,ЛОКАЛНИ АНЕСТЕТИЦИ                                                    
Y48,4,АНЕСТЕТИК,НЕОЗНАЧЕНО                                                  
Y48,5,ТЕРАПИСКИ ГАСОВИ                                                      
Y49,,СИХОТРОПНИ ЛЕКОВИ,НЕКЛАСИФИЦИРАНИ НА ДРУГО МЕСТО                     
Y49,0,ТРИЦИКЛИЧНИ И ТЕТРАЦИКЛИЧНИ АНТИДЕПРЕСИВИ                             
Y49,1,МОНОАМИНО-ОКСИДАЗА-ИНХИБИТОРНИ АНТИДЕПРЕСИВИ                          
Y49,2,ДРУГИ И НЕОЗНАЧЕНИ АНТИДЕПРЕСИВИ                                      
Y49,3,ФЕНОТИЈАЗИНСКИ АНТИПСИХОТИЦИ И НЕВРОЛЕПТИЦИ                           
Y49,4,БУТИРОФЕНОНСКИ И ТИОКСАНТЕНСКИ НЕВРОЛЕПТИЦИ                           
Y49,5,ДРУГИ АНТИПСИХОТИЦИ И НЕВРОЛЕПТИЦИ                                    
Y49,6,СИХОДИСЛЕПТИЦИ[ХАЛУЦИНОГЕНИ]                                         
Y49,7,СИХОСТИМУЛАТОРИ СО ПОТЕНЦИЈАЛ ЗА ЗЛОУПОТРЕБА                         
Y49,8,ДРУГИ ПСИХОТРОПНИ ЛЕКОВИ, НЕКЛАСИФИЦИРАНИ НА ДРУГО МЕСТО              
Y49,9,СИХОТРОПЕН ЛЕК,НЕОЗНАЧЕНО                                            
Y50,,СТИМУЛАТОРИ НА ЦЕНТРАЛНИОТ НЕРВЕН СИСТЕМ,НЕКЛАСИФИЦИРАНИ НА ДР. МЕСТО 
Y50,0,АНАЛЕПТИЦИ                                                            
Y50,1,АНТАГОНИСТИ НА ОПИОИДНИОТ РЕЦЕПТОР                                    
Y50,2,МЕТИЛКСАНТИНИ,НЕКЛАСИФИЦИРАНИ НА ДРУГО МЕСТО                          
Y50,8,ДРУГИ СТИМУЛАТОРИ НА ЦЕНТРАЛНИОТ НЕРВЕН СИСТЕМ                        
Y50,9,СТИМУЛАТОР НА ЦЕНТРАЛНИОТ НЕРВЕН СИСТЕМ,НЕОЗНАЧЕНО                    
Y51,,ЛЕКОВИ ШТО ПРИМАРНО ДЕЈСТВУВААТ ВРЗ АВТОНОМНИОТ НЕРВЕН СИСТЕМ         
Y51,0,АНТИХОЛИНЕСТЕРАЗНИ АГЕНСИ                                             
Y51,1,ДРУГИ ПАРАСИМПАТОМИМЕТИЦИ[ХОЛИНЕРГИЦИ]                                
Y51,2,ГАНГЛИОБЛОКАТОРИ,НЕКЛАСИФИЦИРАНИ НА ДРУГО МЕСТО                       
Y51,3,ДРУГИ ПАРАСИМПАТОЛИТИЦИ[АНТИХОЛИНЕРГИЦИ И АНТИМУСКАРИНИЦИ],СПАЗМОЛИТ  
Y51,4,ПРЕДОМИНАНТНО α-АДРЕНОРЕЦЕПТОРНИ АГОНИСТИ,НЕКЛАСИФИЦ.НА ДРУГО МЕСТ 
Y51,5,ПРЕДОМИНАНТНО β-АДРЕНОРЕЦЕПТОРНИ АГОНИСТИ,НЕКЛАСИФ.НА ДРУГО МЕСТО  
Y51,6,α-АДРЕНОРЕЦЕПТОРНИ АГОНИСТИ,НЕКЛАСИФИЦИРАНИ НА ДРУГО МЕСТО        Т
Y51,7,β-АДРЕНОРЕЦЕПТОРНИ АНТАГОНИСТИ,НЕКЛАСИФИЦИРАНИ НА ДРУГО МЕСТО      
Y51,8,АГЕНСИ СО ЦЕНТР.ДЕЈСТ.И БЛОК.НА АДРЕНЕРГИЧНИОТ НЕВРОН,НЕКЛАС.ДР. МЕСТ 
Y51,9,ДРУГИ И НЕОЗНАЧЕНИ ЛЕКОВИ ШТО ПРИМАРНО ДЕЈСТВУВААТ НА АВТ.НЕРВ. СИСТ  
Y52,,АГЕНСИ ШТО ПРИМАРНО ДЕЈСТВУВААТ НА КАРДИОВАСКУЛАРНИОТ СИСТЕМ          
Y52,0,КАРДИО-СТИМУЛИРАЧКИ ГЛИКОЗИДИ И ЛЕКОВИ СО СЛИЧНО ДЕЈСТВО              
Y52,1,КАЛЦИУМ БЛОКАТОРИ                                                     
Y52,2,ДРУГИ АНТИДИСРИТМИЧНИ ЛЕКОВИ,НЕКЛАСИФИЦИРАНИ НА ДРУГО МЕСТО           
Y52,3,КОРОНАРНИ ВАЗОДИЛАТОРИ,НЕКЛАСИФИЦИРАНИ НА ДРУГО МЕСТО                 
Y52,4,ИНХИБИТОРИ НА АНГИОТЕНЗИН-КОНВЕРТИРАЧКИОТ ЕНЗИМ                       
Y52,5,ДРУГИ АНТИХИПЕРТЕНЗИВНИ ЛЕКОВИ,НЕКЛАСИФИЦИРАНИ НА ДРУГО МЕСТО         
Y52,6,АНТИХИПЕРЛИПИДЕМИЧНИ И АНТИАРТЕРИСКЛЕРОТИЧНИ ЛЕКОВИ                   
Y52,7,ПЕРИФЕРНИ ВАЗОДИЛАТАТОРИ                                              
Y52,8,АНТИВАРИКОЗНИ ЛЕКОВИ, ВКЛУЧУВАЈЌИ СКЛЕРОЗИРАЧКИ АГЕНСИ                
Y52,9,ДРУГИ И НЕОЗНАЧЕНИ АГЕНСИ,ШТО ПРИМАРНО ДЕЈСТВУВААТ НА КАРДИОВАСК.СИС  
Y53,,АГЕНСИ ШТО ПРИМАРНО ДЕЈСТВУВААТ НА ГАСТРОИНТЕСТИНАЛНИОТ СИСТЕМ        
Y53,0,АНТАГОНИСТИ НА ХИСТАМИНСКИОТ Х2 РЕЦЕПТОР                              
Y53,1,ДРУГИ АНТАЦИЦИ И ЛЕКОВИ ПРОТИВ ГАСТРИЧНАТА СЕКРЕЦИЈА                  
Y53,2,СТИМУЛИРАЧКИ ЛАКСАТИВИ                                                
Y53,3,СОЛНИ И ОСМОТСКИ ЛАКСАТИВИ                                            
Y53,4,ДРУГИ ЛАКСАТИВИ                                                       
Y53,5,ДИГЕСТИВИ                                                             
Y53,6,АНТИДИЈАРОИЧНИ ЛЕКОВИ                                                 
Y53,7,ЕМЕТИЦИ                                                               
Y53,8,ДРУГИ АГЕНСИ ШТО ПРИМАРНО ДЕЈСТВУВААТ НА ГАСТРОИНТЕСТИНАЛНИОТ СИСТЕМ  
Y53,9,АГЕНС ШТО ПРИМАРНО ДЕЈСТВУВА НА ГАСТРОИНТЕСТИНАЛНИОТ СИСТЕМ,НЕОЗНАЧЕН 
Y54,,АГЕНСИ ШТО ПРИМАРНО ДЕЈСТВУВААТ ВРЗ ВОДНИОТ БАЛАНС И МЕТ.НА МИНЕР.УРИ 
Y54,0,МИНЕРАЛОКОРТИКОИДИ                                                    
Y54,1,МИНЕРАЛОКОРТИКОИДНИ АНТАГОНИСТИ[АНТАГОНИСТИ НА АЛДОСТЕРОНОТ]          
Y54,2,ИНХИБИТОРИ НА КАРБО-АНХИДРАЗАТА                                       
Y54,3,ДЕРИВАТИ НА БЕНЗОТИЈАДИЈАЗИНОТ                                        
Y54,4,ТУБУЛАРНИ[ВИСОКИ ПРАГ]ДИУРЕТИЦИ                                       
Y54,5,ДРУГИ ДИУРЕТИЦИ                                                       
Y54,6,АГЕНСИ ЗА ЕЛЕКТРОЛИТЕН,КАЛОРИСКИ И ВОДЕН БАЛАНС                       
Y54,7,АГЕНСИ ШТО ДЕЈСТВУВААТ НА КАЛЦИФИКАЦИЈАТА                             
Y54,8,АГЕНСИ ШТО ДЕЈСТВУВААТ НА МЕТАБОЛИЗМОТ НА УРИЧНАТА КИСЕЛИНА           
Y54,9,МИНЕРАЛНИ СОЛИ,НЕКЛАСИФИЦИРАНИ НА ДРУГО МЕСТО                         
Y55,,АГЕНСИ ШТО ПРИМАРНО ДЕЈСТ.НА ГЛАТКАТА И СКЕЛЕТ.МУСКУЛ.НА РЕСПИР. СИСТ 
Y55,0,ОКСИТОЦИНСКИ ЛЕКОВИ                                                   
Y55,1,РЕЛАКСАНСИ НА СКЕЛЕТНАТА МУСКУЛАТУРА[АГЕНСИ ЗА НЕВРОМУСКУЛНА БЛОКАДА] 
Y55,2,ДРУГИ И НЕОЗНАЧЕНИ АГЕНСИ ШТО ПРИМАРНО ДЕЈСТВУВААТ НА МУСКУЛИТЕ       
Y55,3,АНТИТУСИЦИ                                                            
Y55,4,ЕКСПЕКТОРАНСИ                                                         
Y55,5,ЛЕКОВИ ПРОТИВ НАСТИНКА                                                
Y55,6,АНТИАСТМАТИЦИ,НЕКЛАСИФИЦИРАНИ НА ДРУГО МЕСТО                          
Y55,7,ДРУГИ И НЕОЗНАЧЕНИ АГЕНСИ ШТО ПРИМАРНО ДЕЈСТВУВААТ НА РЕСПИРАТ.СИСТЕМ 
Y56,,ТОПИЧ. АГЕНС.ШТО ПРИМАР. ДЕЈСТ.НА КОЖА.И МУКОЗ.МЕМБР.И ОФТАЛМ.ОРЛ.ДЕН 
Y56,0,ЛОКАЛ.АНТИМИКОТИЧНИ,АНТИИНФЕК.АНТИИНФЛАМ.ЛЕКОВИ,НЕКЛАСИФ.НА ДР.МЕСТО  
Y56,1,АНТИПРУРИТИЦИ                                                         
Y56,2,ЛОКАЛНИ АСТРИНГЕНТИ И ЛОКАЛНИ ДЕТЕРГЕНТИ                              
Y56,3,ЕМОЛИЕНТИ,ДЕМУЛЦЕНТИ И ПРОТЕКТАНТИ                                    
Y56,4,КЕРАТОЛИТИЦИ,КЕРАТОПЛАСТИЦИ И ДРУГИ ЛЕКОВИ И ПРЕПАР.ЗА ТРЕТМАН НА КОС 
